trail_id,user_id,venue_category
2013_3791462,187879,Tennis Court
2013_3687319,185572,City
2013_3687319,185572,Building
2013_2427569,118834,Department Store
2013_2427569,118834,Middle School
2013_2427569,118834,Department Store
2013_2446935,119984,Park
2013_3007887,157150,Other Nightlife
2013_538310,21311,Other Great Outdoors
2013_3720901,186315,Metro Station
2018_1224310,62750,Pie Shop
2013_2056188,96617,Car Wash
2013_2655520,133237,Road
2013_1881217,86732,Vegetarian / Vegan Restaurant
2013_1932119,89640,University
2013_1499979,66336,Bar
2013_3394522,179477,Electronics Store
2013_3394522,179477,Bus Station
2013_4934754,217193,Middle Eastern Restaurant
2013_4934754,217193,Road
2013_729621,29588,Gym Pool
2013_1947707,90502,Metro Station
2013_1947707,90502,Coffee Shop
2013_1947707,90502,Neighborhood
2013_1947707,90502,Other Great Outdoors
2013_112395,4286,Plaza
2013_112395,4286,Park
2013_1770902,80712,University
2013_2665849,133936,Department Store
2013_3125432,165485,Bus Station
2013_3125432,165485,Metro Station
2013_3125432,165485,Fast Food Restaurant
2013_3125432,165485,University
2013_3125432,165485,Shopping Mall
2013_1415666,61994,Auto Dealership
2013_4110897,195229,Metro Station
2013_4110897,195229,Community College
2013_4110897,195229,Metro Station
2013_4665563,209540,Flower Shop
2013_4665563,209540,Car Wash
2013_4665563,209540,Arts & Crafts Store
2013_3962995,191729,Neighborhood
2013_1869549,86087,Bookstore
2013_5366497,230504,Office
2013_4661357,209421,Grocery Store
2013_4661357,209421,Fast Food Restaurant
2013_2725762,137865,Military Base
2013_5468330,233834,Metro Station
2013_5468330,233834,Shopping Mall
2013_5468330,233834,Shopping Mall
2013_5468330,233834,Park
2013_5468330,233834,Housing Development
2013_1068626,45016,Café
2013_1928524,89412,Office
2013_5128472,223024,Shopping Mall
2013_3501126,181623,Road
2013_501402,19785,Plaza
2013_501402,19785,Road
2013_518018,20500,Church
2013_518018,20500,Other Great Outdoors
2013_518018,20500,Bar
2013_844017,34608,Vegetarian / Vegan Restaurant
2013_844017,34608,Plaza
2013_5189525,224875,High School
2013_1218571,52340,Coffee Shop
2013_5638114,239568,Building
2013_4547803,206319,Theater
2013_4547803,206319,Home (private)
2013_1938418,89991,Coffee Shop
2013_1938418,89991,Park
2013_4103109,195045,Shopping Mall
2013_2565269,127468,College Technology Building
2013_3415178,179899,Coffee Shop
2013_1316836,57094,Electronics Store
2013_1489382,65767,Plaza
2013_1489382,65767,Middle School
2013_1489382,65767,College Classroom
2013_1489382,65767,College Gym
2013_1489382,65767,Coffee Shop
2013_1489382,65767,Boutique
2013_1489382,65767,Tennis Court
2013_543369,21507,Whisky Bar
2013_543369,21507,Nightclub
2013_96982,3701,Office
2013_96982,3701,Government Building
2013_3416594,179928,Neighborhood
2013_3416594,179928,Medical Center
2013_3416594,179928,Bookstore
2013_415405,16289,Plaza
2013_3122332,165265,University
2013_3122332,165265,College Administrative Building
2013_4431271,203240,Plaza
2013_2837485,145444,Museum
2013_2837485,145444,Hotel
2013_4937268,217260,Art Gallery
2013_4130497,195728,Pizza Place
2013_4130497,195728,Art Museum
2013_4130497,195728,Home (private)
2013_3618027,184044,Salon / Barbershop
2013_4428006,203158,Plaza
2013_1940555,90102,Bar
2013_1940555,90102,Other Great Outdoors
2013_1075114,45348,Coffee Shop
2013_4538551,206070,Concert Hall
2013_591605,23588,Sushi Restaurant
2013_591605,23588,American Restaurant
2013_2445901,119909,University
2013_3445699,180514,Shopping Mall
2013_1121646,47504,Pet Store
2013_1121646,47504,Department Store
2013_1200874,51473,Shopping Mall
2013_1200874,51473,Gourmet Shop
2013_1200874,51473,Gift Shop
2013_1200874,51473,Plaza
2013_5639141,239606,Nightclub
2013_5912955,249272,Office
2013_6050557,254343,Plaza
2013_4574200,207061,Metro Station
2013_3966826,191792,Plaza
2013_2324622,112484,University
2013_1878292,86562,Plaza
2013_3665286,185078,Metro Station
2013_4690735,210261,Nightclub
2013_936612,38770,Garden
2013_4190121,197173,Automotive Shop
2013_2458281,120729,Mexican Restaurant
2013_2458281,120729,American Restaurant
2013_1182647,50524,Coworking Space
2013_1406597,61520,Stadium
2013_5954551,250800,Monument / Landmark
2013_472884,18633,Other Great Outdoors
2013_5054339,220736,Home (private)
2013_5819533,245871,Office
2013_5819533,245871,Cocktail Bar
2013_3122351,165265,University
2013_3122351,165265,Sandwich Place
2013_3122351,165265,Dentist's Office
2013_4098354,194930,Park
2013_5368117,230563,Gym / Fitness Center
2013_5368117,230563,Juice Bar
2013_1780019,81192,Other Great Outdoors
2013_4062217,194040,University
2013_3970499,191880,Theater
2013_5319111,228981,Metro Station
2013_4884507,215727,Metro Station
2013_1708177,77286,Museum
2013_2022045,94651,Plaza
2013_2022045,94651,Road
2013_3368811,178966,Event Space
2013_3165264,168418,Sorority House
2013_1125747,47698,Office
2013_5861519,247375,College Auditorium
2013_5861519,247375,School
2013_5051316,220659,Gym / Fitness Center
2013_5918621,249466,Metro Station
2013_4823970,213990,Metro Station
2013_4897724,216136,Home (private)
2013_4897724,216136,Neighborhood
2013_4897724,216136,College Classroom
2013_2536889,125648,Housing Development
2013_3891232,190140,Photography Lab
2013_3399214,179563,Coffee Shop
2013_3399214,179563,Italian Restaurant
2013_518370,20515,Dog Run
2013_518370,20515,Athletics & Sports
2013_99408,3791,Neighborhood
2013_99408,3791,Bridge
2013_2920194,151087,Sushi Restaurant
2013_1263128,54476,Office
2013_1263128,54476,Fried Chicken Joint
2013_1263128,54476,Office
2013_3054965,160531,Home (private)
2013_3054965,160531,Office
2013_1008923,42211,Fraternity House
2013_5214236,225656,Government Building
2013_5214236,225656,Hotel
2013_189466,7260,Parking
2013_4861929,215062,Sports Bar
2013_3488962,181364,Metro Station
2013_2409820,117708,Nightclub
2013_2409820,117708,Nightclub
2013_4414515,202789,University
2013_5890843,248451,Home (private)
2013_5890843,248451,Playground
2013_3852270,189264,College Classroom
2013_3852270,189264,College Auditorium
2013_1280807,55295,Grocery Store
2013_4210361,197674,City Hall
2013_4210361,197674,Sushi Restaurant
2013_5981013,251770,Plaza
2013_3665290,185078,Metro Station
2013_5014074,219525,School
2013_5014074,219525,High School
2013_5014074,219525,Soccer Stadium
2013_5014074,219525,Professional & Other Places
2013_5014074,219525,Plaza
2013_630514,25289,Metro Station
2013_1252330,53912,Home (private)
2013_1252330,53912,Home (private)
2013_1252330,53912,Other Great Outdoors
2013_1252330,53912,Medical School
2013_3768250,187357,Grocery Store
2013_4807764,213507,Campaign Office
2013_3854071,189307,Shopping Mall
2013_3854071,189307,Playground
2013_3854071,189307,Home (private)
2013_77331,2894,Bar
2013_2861134,147018,Cocktail Bar
2013_611461,24460,Japanese Restaurant
2013_2240634,107437,Metro Station
2013_2240634,107437,Metro Station
2013_2240634,107437,Metro Station
2013_5564221,237060,Other Great Outdoors
2013_756897,30826,Park
2013_625035,25049,Bus Station
2013_3221373,172527,Park
2013_1262744,54455,Residential Building (Apartment / Condo)
2013_3254381,175046,Coworking Space
2013_3859570,189430,Bus Station
2013_3859570,189430,Metro Station
2013_3859570,189430,Theater
2013_4159770,196428,Art Museum
2013_4159770,196428,Cupcake Shop
2013_1569842,70005,Plaza
2013_1569842,70005,Bridge
2013_1569842,70005,Moving Target
2013_5479795,234218,Coffee Shop
2013_4941751,217392,Art Gallery
2013_2287498,110254,General Travel
2013_2287498,110254,Martial Arts Dojo
2013_2287498,110254,Sandwich Place
2013_2287498,110254,Student Center
2013_2287498,110254,Office
2013_2287498,110254,Building
2013_3453349,180657,Plaza
2013_3038847,159385,Bar
2013_4852940,214811,Bridge
2013_5501370,234924,University
2013_5141280,223426,Medical Center
2013_845497,34675,Sushi Restaurant
2013_3594878,183541,Plaza
2013_5372166,230679,Neighborhood
2013_701394,28331,Office
2013_3290540,177467,Plaza
2013_5957907,250927,Metro Station
2013_5957907,250927,Law School
2013_1375912,59975,Boutique
2013_3738104,186706,University
2013_1820650,83384,Metro Station
2013_1820650,83384,Metro Station
2013_1820650,83384,Asian Restaurant
2013_5482315,234302,Shopping Mall
2013_5482315,234302,Shopping Mall
2013_3808397,188252,Home (private)
2013_3808397,188252,Grocery Store
2013_3444518,180491,Office
2013_5601480,238298,Middle Eastern Restaurant
2013_5601480,238298,Spiritual Center
2013_5601480,238298,Park
2013_3594825,183541,Plaza
2013_3594825,183541,Other Great Outdoors
2013_3594825,183541,Monument / Landmark
2013_3594825,183541,Plaza
2013_3594825,183541,Park
2013_3594825,183541,Plaza
2013_3594825,183541,Plaza
2013_3594825,183541,Road
2013_3594825,183541,Monument / Landmark
2013_3849864,189213,Winery
2013_3849864,189213,Restaurant
2013_2721984,137608,Food & Drink Shop
2013_2721984,137608,Government Building
2013_2721984,137608,Food & Drink Shop
2013_2721984,137608,Office
2013_2721984,137608,Food & Drink Shop
2013_4387161,202126,Bank
2013_865934,35616,American Restaurant
2013_1706008,77154,University
2013_1706008,77154,College Classroom
2013_6072687,255177,Middle Eastern Restaurant
2013_4722082,211127,Metro Station
2013_4722082,211127,Student Center
2013_2418255,118258,Bookstore
2013_579724,23088,Office
2013_579724,23088,Café
2013_5128483,223024,Pizza Place
2013_1271599,54866,Bridge
2013_384887,15059,Strip Club
2013_2950396,153145,Cosmetics Shop
2013_2572159,127891,High School
2013_1094755,46248,Home (private)
2013_1094755,46248,Distillery
2013_1255728,54077,Historic Site
2013_5612190,238672,Office
2013_2669390,134162,College & University
2013_4737310,211567,Office
2013_4737310,211567,Road
2013_4737310,211567,Metro Station
2013_1725816,78257,Cocktail Bar
2013_1725816,78257,Nightclub
2013_2550409,126552,Boutique
2013_5194786,225046,College Academic Building
2013_3851459,189245,University
2013_1171245,49939,Cocktail Bar
2013_5190666,224906,Cosmetics Shop
2013_4016047,192976,American Restaurant
2013_5154095,223810,Bar
2013_5154095,223810,Fast Food Restaurant
2013_382409,14966,Gourmet Shop
2013_2117083,100230,Other Great Outdoors
2013_3217104,172220,Park
2013_1147257,48761,Neighborhood
2013_1730190,78497,Shopping Mall
2013_1636725,73495,Police Station
2013_1399009,61162,Theater
2018_3232883,252998,Shopping Mall
2018_3232883,252998,Gourmet Shop
2018_3232883,252998,Plaza
2018_3232883,252998,Coffee Shop
2013_5873136,247805,University
2013_3477601,181133,Park
2013_5049650,220605,Coffee Shop
2013_3401555,179611,Bridge
2013_3401555,179611,Coffee Shop
2013_1227260,52763,Government Building
2013_5051331,220659,Government Building
2013_5562165,236992,Bus Station
2013_2782607,141753,Road
2013_200142,7663,College Academic Building
2013_5922683,249613,Café
2013_1048425,44035,Sculpture Garden
2013_68755,2571,Other Great Outdoors
2013_68755,2571,Shopping Mall
2013_68755,2571,Metro Station
2013_68755,2571,Plaza
2013_1524655,67645,Office
2013_1524655,67645,Diner
2013_5757036,243678,Doctor's Office
2013_3705555,185980,School
2013_5037686,220242,General College & University
2013_5037686,220242,Bar
2013_2399244,116995,Nightclub
2013_1355351,58983,Grocery Store
2013_1355351,58983,Plaza
2013_1355351,58983,Bridge
2013_1355351,58983,Grocery Store
2013_5791202,244864,Law School
2013_4661365,209421,Grocery Store
2013_4661365,209421,University
2013_2060379,96868,University
2013_2060379,96868,Coffee Shop
2013_5360507,230307,Art Museum
2013_351163,13690,Building
2013_5484469,234374,College Academic Building
2013_4278315,199357,Coffee Shop
2013_124785,4771,Metro Station
2013_4489259,204741,Coffee Shop
2013_861442,35414,University
2013_861442,35414,University
2013_3983794,192197,Grocery Store
2013_782691,31955,Lounge
2013_2840959,145671,Vegetarian / Vegan Restaurant
2013_887171,36596,General Entertainment
2013_887171,36596,Bridge
2013_3943763,191314,Home (private)
2013_3166808,168510,College Auditorium
2013_4702428,210585,Neighborhood
2013_5075196,221387,Office
2013_3526710,182169,Office
2013_1391843,60817,Sushi Restaurant
2013_1391843,60817,Office
2013_5029742,220012,Automotive Shop
2013_5029742,220012,Residential Building (Apartment / Condo)
2013_4243242,198478,Office
2013_188932,7239,Bookstore
2013_4511722,205335,Road
2013_4511722,205335,Other Great Outdoors
2018_3063102,226385,Tech Startup
2018_3063102,226385,Middle Eastern Restaurant
2018_3063102,226385,Park
2018_3063102,226385,Beer Bar
2013_6009580,252822,Sushi Restaurant
2013_3166483,168487,Shopping Mall
2013_3835919,188879,Bookstore
2013_3835919,188879,Historic Site
2013_1536449,68237,Temple
2013_275501,10623,Metro Station
2013_275501,10623,Harbor / Marina
2013_1623059,72709,Home (private)
2013_958093,39756,University
2013_1895340,87593,Sushi Restaurant
2013_3862641,189504,Bus Station
2013_3862641,189504,Coffee Shop
2013_4214636,197777,Coworking Space
2013_5078414,221480,College Auditorium
2013_5078414,221480,Japanese Restaurant
2013_3165279,168418,Sorority House
2013_3165279,168418,Coffee Shop
2013_3574754,183147,Sushi Restaurant
2013_4396601,202358,Bus Station
2013_4396601,202358,Office
2013_4298387,199866,Bank
2013_5314059,228805,Athletics & Sports
2018_2549015,161515,Soccer Stadium
2013_1136930,48230,Bus Station
2013_1136930,48230,Road
2013_1110527,47002,Government Building
2013_1110527,47002,Department Store
2013_326572,12713,Middle School
2013_440932,17305,Office
2013_440932,17305,Office
2013_440932,17305,Salon / Barbershop
2013_550306,21810,Restaurant
2013_1393131,60883,Steakhouse
2013_1393131,60883,Opera House
2013_3891043,190133,College Academic Building
2013_3891043,190133,College Auditorium
2013_3891043,190133,High School
2013_3634365,184409,Coffee Shop
2013_3368805,178966,Eastern European Restaurant
2013_4102567,195031,Doctor's Office
2013_4617480,208214,Gym / Fitness Center
2013_3094189,163341,Bar
2013_1533090,68061,Department Store
2013_3728815,186489,Home (private)
2013_3728815,186489,Sporting Goods Shop
2013_2087753,98493,Bar
2013_2087753,98493,Bar
2013_2087753,98493,Bar
2018_1224322,62750,Burger Joint
2013_3907266,190504,Plaza
2013_548611,21735,Restaurant
2013_548611,21735,University
2013_423999,16624,Middle School
2013_5377911,230857,Bus Station
2013_5377911,230857,Other Great Outdoors
2013_5377911,230857,University
2018_1877355,107655,Metro Station
2013_4942134,217405,Dentist's Office
2013_4942134,217405,Café
2013_129560,4950,Plaza
2013_5874113,247839,American Restaurant
2013_4071685,194267,College Arts Building
2013_4071685,194267,Café
2013_4071685,194267,College Auditorium
2013_4071685,194267,College Arts Building
2013_2488728,122583,Japanese Restaurant
2013_1837475,84299,Coffee Shop
2013_1912649,88554,Medical Center
2013_4702440,210585,Monument / Landmark
2013_4574196,207061,Fast Food Restaurant
2013_4574196,207061,College Academic Building
2013_724051,29343,Playground
2013_4796409,213193,College Academic Building
2013_4796409,213193,College Rec Center
2013_4796409,213193,Playground
2013_4796409,213193,General Entertainment
2013_4796409,213193,Park
2013_4796409,213193,Metro Station
2013_4787775,212952,Home (private)
2013_4721295,211098,American Restaurant
2013_4721295,211098,Grocery Store
2013_4721295,211098,Other Great Outdoors
2013_1869552,86087,Accessories Store
2013_2087750,98493,Art Museum
2013_6039911,253951,School
2013_6039911,253951,Soccer Field
2013_83077,3136,Office
2013_919468,37978,Fast Food Restaurant
2013_3974455,191979,Building
2013_399506,15634,Park
2013_1659277,74660,High School
2013_1659277,74660,College Theater
2013_1659277,74660,Other Great Outdoors
2013_1659277,74660,Plaza
2013_3966809,191792,Fast Food Restaurant
2013_4071672,194267,Other Great Outdoors
2013_4071672,194267,College Cafeteria
2013_4071672,194267,Museum
2013_1718740,77890,Neighborhood
2013_4225644,198053,Restaurant
2013_2760332,140207,Law School
2013_2760332,140207,Fast Food Restaurant
2013_4734647,211487,Neighborhood
2013_1136936,48230,Shopping Mall
2013_1193626,51099,Bar
2013_724610,29370,Metro Station
2013_3800488,188069,Art Gallery
2013_3800488,188069,Art Gallery
2013_3800488,188069,Yoga Studio
2013_2886750,148814,Sandwich Place
2013_4525093,205709,University
2013_572539,22762,Hospital
2013_4934453,217182,Coffee Shop
2013_4934453,217182,General Entertainment
2013_5347195,229891,American Restaurant
2013_5347195,229891,Café
2013_4420,156,City
2013_4420,156,Park
2013_5405261,231717,Other Great Outdoors
2013_5405261,231717,Park
2013_5405261,231717,Conference Room
2013_5405261,231717,Metro Station
2013_5405261,231717,Government Building
2013_1977732,92159,American Restaurant
2013_5486272,234433,Metro Station
2013_1310669,56768,Bookstore
2013_355795,13883,Other Great Outdoors
2013_4477624,204431,Shopping Mall
2013_2131468,101078,Pub
2013_5676645,240881,Office
2013_5676645,240881,Italian Restaurant
2013_460248,18107,Auditorium
2013_460248,18107,College Cafeteria
2013_5828256,246201,Home (private)
2013_5828256,246201,Bridge
2013_5828256,246201,Bridge
2013_5756307,243653,Road
2013_1324415,57466,Japanese Restaurant
2013_1324415,57466,American Restaurant
2013_625048,25049,Middle School
2013_625048,25049,Comedy Club
2013_61931,2311,Grocery Store
2013_2262115,108699,Movie Theater
2013_2262115,108699,Bus Station
2013_2262115,108699,College Classroom
2013_5582851,237658,Bridge
2013_3222063,172569,American Restaurant
2013_3927719,190958,Bridge
2013_3927719,190958,Bridge
2013_3927719,190958,Bridge
2013_3927719,190958,Bridge
2013_1927725,89369,Bar
2013_328938,12804,Lake
2013_328938,12804,Shopping Mall
2013_328938,12804,Road
2013_1393151,60883,Coffee Shop
2013_766761,31239,Neighborhood
2013_766761,31239,Home (private)
2013_766761,31239,Plaza
2013_4064288,194094,University
2013_5957824,250922,Office
2013_3072500,161738,Shopping Mall
2013_3072500,161738,Other Great Outdoors
2013_3072500,161738,Shopping Mall
2013_3072500,161738,Movie Theater
2013_3072500,161738,Sorority House
2013_3072500,161738,High School
2013_3072500,161738,Professional & Other Places
2013_1335726,58001,Café
2013_1335726,58001,Shopping Mall
2013_3964359,191757,Shopping Mall
2013_2701222,136220,Electronics Store
2013_846880,34741,Coffee Shop
2013_5909641,249147,Bookstore
2013_4654853,209249,Other Nightlife
2013_3348785,178579,Plaza
2013_3348785,178579,Shopping Mall
2013_1060162,44576,Coffee Shop
2013_5314054,228805,Other Great Outdoors
2013_4171647,196718,Capitol Building
2013_2290127,110410,Coffee Shop
2013_4692237,210298,Parking
2013_4692237,210298,Coffee Shop
2013_826233,33860,Shopping Mall
2013_690817,27901,Metro Station
2013_884775,36478,Bookstore
2013_994076,41481,Grocery Store
2013_994076,41481,Conference Room
2013_4915829,216633,Plaza
2013_4901171,216230,Coworking Space
2013_5550144,236578,Park
2013_743175,30175,Bar
2013_2950393,153145,University
2013_2950393,153145,College Administrative Building
2013_3970471,191880,Café
2013_3704899,185964,College Administrative Building
2013_3845881,189123,University
2013_6102292,256280,College Academic Building
2013_6102292,256280,Food Court
2013_6102292,256280,Shopping Mall
2013_2240617,107437,Bridge
2013_5054328,220736,Bookstore
2013_3630861,184325,Parking
2013_1464256,64496,Donut Shop
2013_1464256,64496,Shoe Store
2013_857835,35253,Turkish Restaurant
2013_2722020,137608,Road
2013_2722020,137608,Shopping Mall
2013_3092229,163204,Other Great Outdoors
2013_2511604,124060,Bus Line
2013_5777510,244432,College Auditorium
2013_4033782,193381,Plaza
2013_946665,39218,Metro Station
2013_2175941,103614,Metro Station
2013_2175941,103614,University
2013_2175941,103614,Diner
2013_2175941,103614,Shopping Mall
2013_366190,14274,High School
2013_1885425,86989,Restaurant
2013_3735464,186642,Embassy / Consulate
2013_5029796,220012,Home (private)
2013_5564721,237075,Bridge
2013_5564721,237075,Monument / Landmark
2013_5956448,250874,Lake
2013_5956448,250874,Bridge
2013_5956448,250874,Cocktail Bar
2013_970877,40380,Clothing Store
2013_970877,40380,Clothing Store
2013_970877,40380,Clothing Store
2013_970877,40380,Women's Store
2013_3864934,189559,Bridge
2013_3864934,189559,Embassy / Consulate
2013_5820138,245897,Shopping Mall
2013_1698919,76790,American Restaurant
2013_16032,572,Home (private)
2013_1399010,61162,Building
2013_2941411,152557,Miscellaneous Shop
2013_2941411,152557,Flower Shop
2013_2413777,117965,Shopping Mall
2013_3907269,190504,Bridge
2013_4862096,215069,Burger Joint
2013_5031787,220075,Event Space
2013_5031787,220075,Park
2013_5031787,220075,Skating Rink
2013_4547526,206310,Plaza
2013_2344930,113686,University
2013_2344930,113686,Coffee Shop
2013_2344930,113686,Art Museum
2013_4236345,198307,Nightclub
2013_4628836,208536,Coworking Space
2013_4628836,208536,Office
2013_4628836,208536,Travel Agency
2013_4628836,208536,Boutique
2013_3977629,192052,University
2013_2596093,129368,Office
2013_1716701,77772,Road
2013_2916432,150822,Park
2013_2916432,150822,Cocktail Bar
2013_18301,651,Park
2013_18301,651,Boat or Ferry
2013_18301,651,Historic Site
2013_18301,651,Historic Site
2013_18301,651,Historic Site
2013_18301,651,Park
2013_18301,651,Park
2013_1619386,72508,Office
2013_2395558,116764,Office
2013_2395558,116764,Park
2013_2395558,116764,Office
2013_4934714,217191,Neighborhood
2013_4934714,217191,Plaza
2013_4934714,217191,College Academic Building
2013_2187102,104264,Bridge
2013_451788,17776,Fast Food Restaurant
2013_4849648,214712,Café
2013_5761103,243835,Office
2013_5761103,243835,Diner
2013_5761103,243835,Office
2013_5761103,243835,Diner
2013_320321,12459,Metro Station
2013_1455822,64044,Plaza
2013_5550111,236578,Office
2013_5550111,236578,Italian Restaurant
2013_2432256,119086,Japanese Restaurant
2013_149438,5711,Movie Theater
2013_3764025,187253,School
2013_1086355,45894,Building
2013_4823878,213986,Home (private)
2013_4823878,213986,Nightclub
2013_4823878,213986,Nightclub
2013_5045224,220472,Shop & Service
2013_2884047,148639,Café
2013_2884047,148639,Bank
2013_4434564,203322,Office
2013_2543998,126108,Cocktail Bar
2013_2543998,126108,Nightclub
2013_2941423,152557,Restaurant
2013_2479289,122045,Skating Rink
2013_460212,18107,University
2013_460212,18107,Auditorium
2013_397023,15542,Music Venue
2013_5382178,230999,Coffee Shop
2013_23461,848,Metro Station
2013_23461,848,Post Office
2013_23461,848,University
2013_3432041,180258,Art Gallery
2013_45550,1724,Platform
2013_1562310,69642,Government Building
2013_2642714,132392,University
2013_2642714,132392,Home (private)
2013_3987688,192287,Mexican Restaurant
2013_3987688,192287,Shopping Mall
2013_2624232,131258,Government Building
2013_2624232,131258,Gas Station
2013_2624232,131258,Middle Eastern Restaurant
2013_2624232,131258,Fast Food Restaurant
2013_2624232,131258,Strip Club
2018_1574864,85542,Theater
2018_1574864,85542,Shopping Mall
2013_3527485,182182,Plaza
2013_3563012,182915,University
2013_3705582,185980,Housing Development
2013_2917229,150883,Shopping Mall
2013_2917229,150883,Cosmetics Shop
