trail_id,user_id,venue_category
2013_2819366,144222,Flea Market
2013_4336270,200817,Office
2013_4322103,200467,Office
2013_1092253,46143,Mediterranean Restaurant
2013_4605132,207881,Office
2013_4605132,207881,Thai Restaurant
2013_3876883,189816,Train Station
2013_4933776,217162,Coffee Shop
2013_4812575,213648,Spiritual Center
2013_5044102,220447,Event Space
2013_3218582,172326,Pub
2013_4165058,196563,Harbor / Marina
2013_4165058,196563,Pier
2013_4165058,196563,Bar
2013_4165058,196563,Burger Joint
2013_4165058,196563,Tea Room
2013_4165058,196563,Frozen Yogurt Shop
2013_4165058,196563,Park
2013_4165058,196563,Café
2013_5444504,233037,Market
2013_5444504,233037,Harbor / Marina
2013_878342,36168,Speakeasy
2013_5483107,234332,Bus Station
2013_5483107,234332,Harbor / Marina
2013_2819410,144222,Harbor / Marina
2018_802899,39618,Food Truck
2013_2987430,155735,Airport Terminal
2013_2987430,155735,Harbor / Marina
2013_2987430,155735,Mexican Restaurant
2013_3210500,171735,Multiplex
2018_1479468,80018,Beer Garden
2013_2512473,124121,Japanese Restaurant
2013_2512473,124121,Bar
2013_1212832,52037,Road
2013_1212832,52037,Train Station
2013_2819375,144222,College Academic Building
2013_1174586,50117,Hotel
2013_3309820,177822,Bus Station
2013_3309820,177822,Bus Line
2013_3309820,177822,Burger Joint
2013_3309820,177822,Bowling Alley
2013_3309820,177822,Train Station
2013_3309820,177822,Other Great Outdoors
2013_3309820,177822,Bar
2013_3309820,177822,Train Station
2013_3310001,177822,Hardware Store
2013_3310001,177822,Residential Building (Apartment / Condo)
2013_3310001,177822,Train Station
2013_3310001,177822,Other Great Outdoors
2018_3070972,227546,Shopping Mall
2018_3070972,227546,Harbor / Marina
2013_3300971,177665,Government Building
2013_2610607,130366,Hotel
2013_3863938,189537,Coffee Shop
2013_3863938,189537,Government Building
2013_1027203,43010,Hotel
2013_1027203,43010,Multiplex
2013_4379505,201934,Seafood Restaurant
2013_4379505,201934,Harbor / Marina
2013_3597569,183594,Shopping Mall
2013_614106,24589,Road
2013_1550872,69007,Shopping Mall
2013_5506321,235094,Road
2013_2598151,129514,General Travel
2013_343960,13395,Cocktail Bar
2013_343960,13395,Opera House
2013_4641539,208892,Salad Place
2013_3313210,177877,Shopping Mall
2013_2512456,124121,Office
2018_532213,26220,School
2013_3027611,158573,Italian Restaurant
2013_1543985,68648,Medical Center
2013_1543985,68648,Shopping Mall
2013_1543985,68648,Shopping Mall
2013_4515631,205467,Neighborhood
2013_3218474,172326,Automotive Shop
2013_3218474,172326,Fire Station
2013_3218474,172326,Bus Station
2013_3218474,172326,Furniture / Home Store
2013_274645,10582,Tanning Salon
2018_440606,21560,Train Station
2018_440606,21560,Train Station
2018_367502,17950,University
2013_1016098,42522,Café
2013_1016098,42522,Government Building
2013_1016098,42522,Art Gallery
2013_1016088,42522,Café
2013_1016088,42522,Multiplex
2013_3309819,177822,Train Station
2013_3309819,177822,Bar
2013_3309819,177822,Bank
2013_3309819,177822,Bar
2013_3309819,177822,Train Station
2013_3309819,177822,Platform
2013_3309819,177822,Bowling Alley
2013_3309819,177822,Road
2013_3309819,177822,Bus Station
2013_3309819,177822,Bus Line
2018_2201646,131499,Coffee Shop
2013_4149864,196196,Multiplex
2013_5155906,223878,Steakhouse
2013_5155906,223878,Brewery
2013_5155906,223878,Bowling Alley
2013_5155906,223878,Train Station
2013_5155906,223878,Platform
2013_1115301,47216,Diner
2013_5589370,237894,Miscellaneous Shop
2018_3330428,269030,Shopping Mall
2013_274611,10582,Grocery Store
2013_274611,10582,College Gym
2013_4132173,195764,Optical Shop
2013_1805029,82535,University
2013_3309871,177822,Train
2013_2819384,144222,Drugstore
2013_2819384,144222,Platform
2013_2819384,144222,Train Station
2013_2819384,144222,Grocery Store
2013_2819384,144222,Train Station
2013_2819384,144222,Grocery Store
2013_5163222,224086,Shopping Mall
2013_2606349,130063,Shopping Mall
2018_934730,46608,Coffee Shop
2013_3352248,178643,Beer Garden
2013_5163235,224086,Bus Line
2013_5163235,224086,Fast Food Restaurant
2013_5163235,224086,University
2013_5163235,224086,Shopping Mall
2013_4987997,218773,College Gym
2013_4987997,218773,Sporting Goods Shop
2018_1435239,77104,Gym
2013_5070600,221244,Café
2013_712288,28817,Grocery Store
2013_1952917,90788,Pub
2013_3876908,189816,Gym
2018_1880451,107820,Bookstore
2018_1880451,107820,Boat or Ferry
2013_4076328,194392,Café
2013_4076328,194392,Hotel
2013_4076328,194392,Airport Terminal
2013_4076328,194392,Airport Terminal
2013_4860402,215018,Café
2018_3999008,385887,Train Station
2018_3999008,385887,Boat or Ferry
2018_3999008,385887,Island
2018_3999008,385887,Fish Market
2018_3999008,385887,Dessert Shop
2018_3999008,385887,Train Station
2018_3999008,385887,Hotel
2018_3999008,385887,Airport Terminal
2013_2464716,121136,Neighborhood
2013_2983200,155435,General College & University
2013_2983200,155435,Neighborhood
2013_2983200,155435,Building
2013_2983200,155435,Gay Bar
2013_5155908,223878,Platform
2013_5155908,223878,Shopping Mall
2013_5155908,223878,Sushi Restaurant
2013_5155908,223878,Grocery Store
2013_5155908,223878,Office
2013_5155908,223878,Post Office
2013_5155908,223878,Train Station
2013_4822149,213937,Other Great Outdoors
2013_5296556,228259,Bar
2013_1676654,75600,Italian Restaurant
2013_1550913,69011,Airport Terminal
2018_1008652,50297,Bar
2018_1008652,50297,Korean Restaurant
2013_3013674,157553,Train Station
2013_3013674,157553,City Hall
2013_3013674,157553,Shopping Mall
2013_3013674,157553,Shopping Mall
2013_3013674,157553,Shopping Mall
2013_331565,12887,Shopping Mall
2013_331565,12887,Thai Restaurant
2013_5922197,249591,Park
2013_5922197,249591,Shopping Mall
2018_1311845,69118,Nightclub
2018_3330414,269030,Fast Food Restaurant
2013_4517954,205525,Malay Restaurant
2018_1404204,75060,Australian Restaurant
2018_1404204,75060,Shopping Mall
2013_4515627,205467,Train Station
2013_4515627,205467,Sushi Restaurant
2013_4515627,205467,Train Station
2013_4515627,205467,Train Station
2013_5532423,235982,Neighborhood
2013_4489636,204753,Airport
2018_1295954,67928,Shopping Mall
2013_4518585,205543,Grocery Store
2013_5052473,220684,Coffee Shop
2013_5052473,220684,Restaurant
2013_5052473,220684,Furniture / Home Store
2013_2867704,147507,Stadium
2013_5260540,227113,Convention Center
2013_5211527,225561,Residential Building (Apartment / Condo)
2013_5211527,225561,Office
2013_5211527,225561,Residential Building (Apartment / Condo)
2013_5211527,225561,Cosmetics Shop
2013_5211527,225561,Plaza
2013_5211527,225561,Shopping Mall
2013_5211527,225561,Dessert Shop
2013_5211527,225561,Café
2013_5211527,225561,Shopping Mall
2013_2170115,103244,Café
2013_5318407,228961,Pub
2018_863418,42863,Auto Dealership
2018_863418,42863,Shopping Mall
2018_863418,42863,Salon / Barbershop
2018_863418,42863,Men's Store
2018_863418,42863,Sandwich Place
2018_2780802,188130,Hotel
2018_2780802,188130,Seafood Restaurant
2018_2780802,188130,Park
2018_2780802,188130,Pier
2018_2780802,188130,Opera House
2018_2780802,188130,Gift Shop
2013_1965423,91455,Café
2013_1965423,91455,Shopping Mall
2018_1483768,80308,Asian Restaurant
2013_2904326,149931,Hotel
2013_2904326,149931,Platform
2013_1556294,69314,Ramen Restaurant
2013_2766508,140650,Australian Restaurant
2013_3863878,189537,Coffee Shop
2013_3863878,189537,Government Building
2013_3863878,189537,Pub
2013_3863878,189537,Government Building
2013_3863878,189537,Restaurant
2013_2152418,102201,Bakery
2013_5931516,249946,Mexican Restaurant
2018_422836,20687,Beach
2013_4700217,210522,Airport Terminal
2013_2976944,154972,Burger Joint
2013_2976944,154972,Pub
2013_1507964,66761,Department Store
2013_1507964,66761,Ramen Restaurant
2013_2598525,129535,Vietnamese Restaurant
2013_4891833,215944,Shopping Mall
2013_3969661,191862,Café
2013_2968735,154399,Train
2013_1571629,70080,Train Station
2013_3128204,165684,Café
2013_4892455,215969,Train Station
2013_4892455,215969,Liquor Store
2013_3218558,172326,General Travel
2018_2760089,185172,Fried Chicken Joint
2013_2346289,113762,Train Station
2013_2363046,114805,Sushi Restaurant
2013_3252237,174893,Coffee Shop
2013_1453339,63921,Shopping Mall
2013_1392625,60860,Train Station
2013_1392625,60860,Other Great Outdoors
2013_1392625,60860,Platform
2013_5620510,238953,Airport Terminal
2013_5620465,238953,Pier
2018_457232,22389,Pub
2018_457232,22389,Pub
2018_457232,22389,Pub
2018_457232,22389,Pub
2018_1336473,70794,Vietnamese Restaurant
2018_335526,16296,Gym
2013_1230167,52900,Asian Restaurant
2013_3853717,189296,Train Station
2013_5860864,247354,Performing Arts Venue
2013_5860864,247354,Burger Joint
2013_4515638,205467,Gym
2013_4132176,195764,Coffee Shop
2013_4795199,213156,Garden
2018_2820868,193388,Convention Center
2013_5659342,240285,Clothing Store
2013_5659342,240285,Shopping Mall
2013_5659342,240285,Korean Restaurant
2013_4988037,218773,College Gym
2013_4988037,218773,Café
2013_3129525,165789,Music Store
2013_3075538,161967,Building
2013_3075538,161967,Platform
2018_367489,17950,Bar
2013_5044085,220447,Thai Restaurant
2013_1130665,47934,Casino
2013_1130665,47934,Tea Room
2013_3309749,177822,Bus Line
2013_2819401,144222,College Academic Building
2013_4933772,217162,College Gym
2013_4933772,217162,Bakery
2013_4518565,205543,Gym
2013_4518565,205543,Sandwich Place
2013_4518565,205543,Shopping Mall
2013_3797667,188012,Shopping Mall
2013_614090,24589,Road
2018_3277543,260144,Airport
2013_4890562,215898,Train Station
2018_631912,31217,Fast Food Restaurant
2018_434359,21266,Airport
2013_5335386,229510,Japanese Restaurant
2013_4964491,218056,Middle Eastern Restaurant
2013_4518577,205543,Bar
2013_3164532,168370,Shopping Mall
2013_3164532,168370,Bakery
2013_3164532,168370,Burger Joint
2013_3164532,168370,Shopping Mall
2013_3164532,168370,Shopping Mall
2013_5163218,224086,University
2013_5163218,224086,Shopping Mall
2013_5163218,224086,Department Store
2013_5163218,224086,Bus Line
2013_5589362,237894,Donut Shop
2013_5589362,237894,Neighborhood
2013_5589362,237894,Bank
2013_5589362,237894,Fast Food Restaurant
2013_5589362,237894,Chinese Restaurant
2013_5589362,237894,Hardware Store
2013_3399811,179576,Doctor's Office
2013_3399811,179576,Sandwich Place
2013_5506327,235094,Bus Station
2018_2029880,120197,Café
2018_2029880,120197,Multiplex
2013_4022151,193111,Platform
2013_4022151,193111,Platform
2013_4988083,218773,College Gym
2013_3741696,186785,Military Base
2013_4064553,194099,Office
2013_4064553,194099,Train Station
2013_4988122,218773,College Academic Building
2013_1948779,90556,Platform
2013_1948779,90556,Sandwich Place
2018_430281,21048,Gym / Fitness Center
2013_5842939,246713,Road
2018_1483780,80308,Korean Restaurant
2013_5155904,223878,Shopping Mall
2013_5155904,223878,Grocery Store
2013_5155904,223878,Grocery Store
2013_5155904,223878,Home (private)
2013_3635094,184425,Airport
2013_3635094,184425,Australian Restaurant
2013_3635094,184425,Cocktail Bar
2013_3635094,184425,Mexican Restaurant
2013_3210471,171735,College Classroom
2013_1262194,54431,Thai Restaurant
2013_2983205,155435,General College & University
2013_1271222,54857,Stadium
2013_1556295,69314,Ramen Restaurant
2013_1556295,69314,Bar
2013_1965445,91455,Café
2013_1965445,91455,Multiplex
2013_1965445,91455,Shopping Mall
2013_4329841,200653,Café
2013_4329841,200653,Cocktail Bar
2013_2972290,154654,Train Station
2013_5922808,249616,Café
2013_5922808,249616,Pub
2013_3309917,177822,Train Station
2013_4996931,219023,Pub
2018_1336471,70794,Neighborhood
2013_5979368,251708,Electronics Store
2013_5979368,251708,Multiplex
2018_802944,39618,Bus Stop
2018_802944,39618,Train Station
2018_802944,39618,Train Station
2018_802944,39618,Bus Station
2018_802944,39618,Chinese Restaurant
2018_802944,39618,Platform
2018_802944,39618,Train Station
2018_802944,39618,Home (private)
2013_5136433,223273,College Communications Building
2018_2730838,181809,Platform
2013_2983210,155435,Asian Restaurant
2013_2983210,155435,Burger Joint
2013_1757139,79960,Café
2013_5235755,226326,Bridge
2013_5235755,226326,Road
2013_5235755,226326,Office
2018_451305,22098,Gym / Fitness Center
2018_451305,22098,Health & Beauty Service
2013_1316923,57101,Park
2013_1316923,57101,Other Great Outdoors
2013_1316923,57101,Bus Station
2013_1316923,57101,Neighborhood
2013_1316923,57101,Hotel
2013_1411841,61793,Train Station
2013_1411841,61793,Coworking Space
2013_191649,7348,Pet Store
2013_712771,28843,Vietnamese Restaurant
2013_712771,28843,Coffee Shop
2013_712771,28843,Train Station
2013_3767756,187348,Café
2013_3767756,187348,Residential Building (Apartment / Condo)
2013_4933779,217162,College Gym
2013_4933779,217162,Bridge
2018_802901,39618,Train Station
2018_802901,39618,Burger Joint
2018_440578,21560,Train Station
2018_440578,21560,Train Station
2018_440578,21560,Harbor / Marina
2018_440578,21560,Thai Restaurant
2018_440578,21560,Pier
2018_440578,21560,Train Station
2018_440578,21560,Train Station
2018_440578,21560,Train Station
2013_3309756,177822,Train Station
2013_3309756,177822,Train
2013_3309756,177822,Train Station
2013_3309756,177822,Train Station
2013_3309756,177822,Plaza
2013_3309756,177822,Bank
2013_3309756,177822,General Entertainment
2013_3309756,177822,City Hall
2013_3309756,177822,Platform
2013_3309756,177822,Train Station
2013_3309756,177822,Train Station
2013_3309756,177822,Flea Market
2013_3309756,177822,Train Station
2013_3309756,177822,Train Station
2013_673741,27146,Event Space
2013_673741,27146,Train Station
2013_5698736,241647,Café
2013_1981157,92360,Bus Station
2013_1981157,92360,Light Rail Station
2013_1981157,92360,Market
2013_1981157,92360,Bus Station
2013_1981157,92360,Grocery Store
2013_1981157,92360,Food Court
2013_1981157,92360,Department Store
2013_5709537,242016,Movie Theater
2013_5709537,242016,Opera House
2013_5709537,242016,Bowling Alley
2013_3331321,178239,Bus Line
2013_3331321,178239,Bus Line
2013_1392631,60860,Train Station
2013_2819399,144222,Shopping Mall
2013_4517934,205525,College Academic Building
2013_4063968,194087,Shopping Mall
2013_998042,41681,Gym
2013_4473962,204327,Pub
2013_4473962,204327,Other Great Outdoors
2013_2790650,142272,Coffee Shop
2018_802928,39618,Bubble Tea Shop
2018_802928,39618,Home (private)
2018_802928,39618,Burger Joint
2018_2690491,176917,Scenic Lookout
2018_2690491,176917,Café
2018_2690491,176917,Zoo
2013_4517945,205525,Hotel
2013_2512431,124121,Electronics Store
2013_2512431,124121,Plaza
2013_1948792,90556,Newsstand
2013_3272263,176381,Shopping Mall
2013_3272263,176381,Clothing Store
2013_1472102,64899,Tapas Restaurant
2013_5136427,223273,Chinese Restaurant
2013_5136427,223273,Whisky Bar
2013_5155914,223878,Train Station
2013_784984,32049,Dessert Shop
2013_148704,5679,Park
2013_2819382,144222,Asian Restaurant
2013_2819382,144222,General Travel
2013_2819382,144222,Platform
2013_2819382,144222,Platform
2013_3218521,172326,Department Store
2013_3218521,172326,Bus Station
2013_3218521,172326,Park
2013_3218521,172326,German Restaurant
2013_4245274,198523,Hospital
2013_471828,18580,Concert Hall
2013_471828,18580,Road
2013_471828,18580,Road
2013_1281398,55325,Gym
2013_4245265,198523,Gym
2013_5006858,219316,University
2013_274618,10582,College Gym
2013_274618,10582,Police Station
2013_274618,10582,Burger Joint
2013_4933785,217162,Shopping Mall
2013_4933785,217162,Electronics Store
2013_3309786,177822,Bus Station
2013_2172314,103405,Shopping Mall
2013_147868,5640,Shopping Mall
2018_346415,16841,Road
2018_346415,16841,Scenic Lookout
2018_346415,16841,Scenic Lookout
2018_346415,16841,Scenic Lookout
2018_346415,16841,Diner
2018_346415,16841,Train Station
