trail_id,user_id,venue_category
2018_2498157,156873,Automotive Shop
2018_2498157,156873,Gas Station
2018_1065518,53205,Electronics Store
2018_1065518,53205,Discount Store
2018_1065518,53205,Ramen Restaurant
2018_503368,24741,Train Station
2018_503368,24741,Ramen Restaurant
2018_1427857,76605,Train Station
2018_1023538,51031,Convenience Store
2018_907469,45205,Furniture / Home Store
2018_907469,45205,Convenience Store
2018_2219886,132723,Supermarket
2018_1190512,60393,Arcade
2018_1190512,60393,Italian Restaurant
2018_1190512,60393,Sushi Restaurant
2018_1190512,60393,Arcade
2018_1190512,60393,Train Station
2018_2498139,156873,Automotive Shop
2018_1199659,60998,Convenience Store
2018_2486356,155839,Mountain
2018_1838094,105219,Convenience Store
2018_77189,3600,Farmers Market
2018_1199660,60998,Convenience Store
2018_852433,42282,Furniture / Home Store
2018_2251081,134922,Train Station
2018_3804274,347501,Farmers Market
2018_3290342,262274,Motorcycle Shop
2018_3290342,262274,Farmers Market
2018_2173152,129683,Japanese Restaurant
2018_2139331,127465,Train Station
2018_2139331,127465,Ramen Restaurant
2018_1767863,100312,Shopping Mall
2018_1937011,111664,Train Station
2018_2451545,153096,Train Station
2018_3880687,361167,Farmers Market
2018_50033,2309,Train Station
2018_50033,2309,Train Station
2018_3498634,296685,Convenience Store
2018_2257318,135393,Train Station
2018_2257318,135393,Fast Food Restaurant
2018_2257318,135393,Casino
2018_1071148,53502,Train Station
2018_959178,47796,Diner
2018_1332622,70564,Rest Area
2018_1332622,70564,Farmers Market
2018_1332622,70564,Motorcycle Shop
2018_2320634,140775,Convenience Store
2018_2320634,140775,Convenience Store
2018_1860393,106628,Gas Station
2018_77187,3600,Farmers Market
2018_1649001,90883,Hobby Shop
2018_2224319,133042,Shopping Plaza
2018_2224319,133042,Road
2018_2224319,133042,Discount Store
2018_2224319,133042,Train Station
2018_2224319,133042,Train Station
2018_1069036,53405,Noodle House
2018_1069036,53405,Concert Hall
2018_2059839,122419,Tonkatsu Restaurant
2018_791833,39088,Train Station
2018_2257295,135393,University
2018_1860384,106628,Gas Station
2018_860077,42699,Ramen Restaurant
2018_1959265,113499,Park
2018_2474388,154835,Train Station
2018_3355880,273056,Chinese Restaurant
2018_2143714,127719,Train Station
2018_661948,32545,Convenience Store
2018_907521,45205,Furniture / Home Store
2018_907521,45205,Bridge
2018_907521,45205,Recycling Facility
2018_907521,45205,Farmers Market
2018_3510322,298696,Soba Restaurant
2018_3822507,350606,Train Station
2018_3830691,352013,Plaza
2018_3830691,352013,School
2018_1865758,106968,Multiplex
2018_1402590,74982,Sushi Restaurant
2018_1402590,74982,Coffee Shop
2018_651589,32109,Supermarket
2018_3422309,284379,Train Station
2018_1568090,85148,Café
2018_1485522,80415,Chinese Restaurant
2018_1485522,80415,Train Station
2018_3303911,264627,Home (private)
2018_3303911,264627,Train Station
2018_3303911,264627,Ice Cream Shop
2018_3303907,264627,Train Station
2018_3932312,371175,Discount Store
2018_1518011,82248,Shopping Mall
2018_2131197,126958,Video Store
2018_790239,39003,Intersection
2018_34930,1637,Shopping Mall
2018_1069059,53405,Train Station
2018_1069059,53405,Event Space
2018_2498124,156873,Home (private)
2018_2498124,156873,Home (private)
2018_2498124,156873,Racetrack
2018_2023470,119597,Road
2018_2023470,119597,Intersection
2018_3774364,342355,Discount Store
2018_3774364,342355,Convenience Store
2018_596159,29501,Donburi Restaurant
2018_1619243,88625,Hot Spring
2018_1619243,88625,Rental Car Location
2018_3837347,353167,Event Space
2018_3837347,353167,Road
2018_713543,35009,Train Station
2018_395498,19379,Train Station
2018_395380,19379,Mountain
2018_613314,30335,Fried Chicken Joint
2018_3245121,254908,Sake Bar
2018_1913362,109901,Motorcycle Shop
2018_3416142,283450,Train Station
2018_3416142,283450,Convenience Store
2018_3416142,283450,Bakery
2018_3416142,283450,Convenience Store
2018_3416142,283450,Convenience Store
2018_790225,39003,Parking
2018_790225,39003,Farmers Market
2018_705840,34642,Bridge
2018_500366,24620,Convenience Store
2018_500366,24620,Farmers Market
2018_1823406,104140,Discount Store
2018_501938,24664,Parking
2018_2530287,159689,Arcade
2018_1385486,74026,Diner
2018_714834,35059,Driving School
2018_1357855,72210,Casino
2018_1357855,72210,Steakhouse
2018_1069067,53405,Water Park
2018_1069067,53405,Outdoor Event Space
2018_1069067,53405,Convenience Store
2018_395443,19379,Platform
2018_395443,19379,Mountain
2018_1115820,55985,College Academic Building
2018_2224344,133042,Train Station
2018_3773304,342180,Automotive Shop
2018_1596329,86988,Smoke Shop
2018_2308886,139656,Rest Area
2018_2545366,161124,Shopping Plaza
2018_2545366,161124,Ramen Restaurant
2018_3773285,342180,Rest Area
2018_3824120,350891,Lake
2018_3986707,382872,Concert Hall
2018_3986707,382872,Yoshoku Restaurant
2018_502787,24709,Ramen Restaurant
2018_2174503,129773,River
2018_2481324,155410,Liquor Store
2018_3674418,325605,Electronics Store
2018_3674418,325605,Music Store
2018_3674418,325605,Arcade
2018_3674418,325605,Donburi Restaurant
2018_698481,34258,Platform
2018_698481,34258,Convenience Store
2018_1301042,68308,Bakery
2018_1301042,68308,Farmers Market
2018_3416143,283450,Convenience Store
2018_3416143,283450,Park
2018_907475,45205,Convenience Store
2018_2023491,119597,Train Station
2018_1116161,55999,Strip Club
2018_3831085,352081,Convenience Store
2018_3831085,352081,Convenience Store
2018_3831085,352081,Udon Restaurant
2018_2137426,127353,Train Station
2018_1335109,70703,Train Station
2018_2174532,129773,River
2018_3500643,297045,Farmers Market
2018_3898414,364477,Arcade
2018_741711,36487,Clothing Store
2018_1909390,109621,Udon Restaurant
2018_1909390,109621,Convenience Store
2018_1909390,109621,Convenience Store
2018_1909390,109621,Convenience Store
2018_1376340,73464,Soccer Field
2018_1485466,80415,Multiplex
2018_2395245,148592,Train Station
2018_2395245,148592,Ramen Restaurant
2018_2395245,148592,Train Station
2018_3045879,223807,Intersection
2018_3045879,223807,Shopping Plaza
2018_3045879,223807,Thrift / Vintage Store
2018_3045879,223807,Convenience Store
2018_1596278,86988,Smoke Shop
2018_3765571,340953,Farmers Market
2018_3877849,360629,Farmers Market
2018_2451496,153094,Temple
2018_2451496,153094,Hotel
2018_1959236,113499,Concert Hall
2018_1475372,79719,Ramen Restaurant
2018_2192451,130872,Convenience Store
2018_2192451,130872,Farmers Market
2018_2187168,130568,Rest Area
2018_1574133,85506,Furniture / Home Store
2018_677405,33252,Scenic Lookout
2018_3295460,263152,Gas Station
2018_3855575,356419,Trade School
2018_1498867,81167,Toll Booth
2018_2492074,156348,Automotive Shop
2018_2692406,177113,Train Station
2018_2692406,177113,Arcade
2018_1115830,55985,Ramen Restaurant
2018_860081,42699,Ramen Restaurant
2018_3303877,264627,Train Station
2018_1033007,51516,Chinese Restaurant
2018_1033007,51516,Post Office
2018_1033007,51516,Road
2018_3416085,283450,Ramen Restaurant
2018_3811326,348682,Farmers Market
2018_3811326,348682,Train Station
2018_1984781,115855,BBQ Joint
2018_3893196,363426,Intersection
2018_1004046,50046,Ramen Restaurant
2018_1467128,79152,Train Station
2018_1467128,79152,Chinese Restaurant
2018_1366956,72833,Pizza Place
2018_1366956,72833,Boutique
2018_2542392,160827,Bus Station
2018_661990,32545,Japanese Restaurant
2018_2520174,158772,Train Station
2018_2118384,126183,Train Station
2018_2118384,126183,Hobby Shop
2018_2192442,130872,Train Station
2018_2192442,130872,Farmers Market
2018_3674452,325605,Casino
2018_613306,30335,Bakery
2018_613306,30335,Farmers Market
2018_1227303,62952,Farmers Market
2018_2297811,138623,Rest Area
2018_2297811,138623,Motorcycle Shop
2018_2297811,138623,Shopping Mall
2018_1385473,74026,Coffee Shop
2018_3646381,320975,Temple
2018_3646381,320975,Park
2018_3646381,320975,Train Station
2018_3646381,320975,Train Station
2018_2270691,136365,Train Station
2018_1909368,109621,Convenience Store
2018_1909368,109621,Convenience Store
2018_1909368,109621,Fast Food Restaurant
2018_1909368,109621,Mental Health Office
2018_2202062,131525,Field
2018_2118382,126183,Train Station
2018_2118382,126183,Hobby Shop
2018_1335099,70703,Hospital
2018_1335099,70703,Sushi Restaurant
2018_1025011,51100,Convenience Store
2018_1025011,51100,Mini Golf
2018_3712435,332026,Sake Bar
2018_3396783,280210,Gas Station
2018_2054966,122097,Convenience Store
2018_2054966,122097,Convenience Store
2018_3009470,218458,Bakery
2018_3009470,218458,Farmers Market
2018_3009470,218458,Convenience Store
2018_2457874,153596,Train Station
2018_2402517,149225,Ramen Restaurant
2018_2402517,149225,Toy / Game Store
2018_3083444,229405,Convenience Store
2018_602589,29796,Intersection
2018_602589,29796,Intersection
2018_601438,29757,Hobby Shop
2018_92249,4285,Bakery
2018_426088,20845,Train Station
2018_426088,20845,Hobby Shop
2018_426088,20845,Concert Hall
2018_3303904,264627,Donburi Restaurant
2018_1596293,86988,Convenience Store
2018_4029094,395074,Sushi Restaurant
2018_3551415,305533,Shopping Mall
2018_1803909,102725,Bridge
2018_1803909,102725,Convenience Store
2018_583974,28845,Train Station
2018_504031,24765,Convenience Store
2018_1596300,86988,Farmers Market
2018_1596300,86988,Convenience Store
2018_1596300,86988,Motorcycle Shop
2018_2160846,128864,Donburi Restaurant
2018_3018035,219737,Bakery
2018_3018035,219737,Farmers Market
2018_3018035,219737,Farmers Market
2018_2179319,130084,Convenience Store
2018_2179319,130084,Bar
2018_1879377,107762,Motorcycle Shop
2018_545001,26878,Soba Restaurant
2018_3197188,247354,Karaoke Bar
2018_883177,43917,Automotive Shop
2018_50055,2309,High School
2018_3900412,364844,Convenience Store
2018_3045895,223807,Shopping Mall
2018_1403794,75035,Ramen Restaurant
2018_1403794,75035,Convenience Store
2018_3683903,327270,Lake
2018_3230174,252604,Farmers Market
2018_661940,32545,Ramen Restaurant
2018_677418,33252,Road
2018_1392036,74402,Farmers Market
2018_1176829,59554,Road
2018_3498633,296685,Tree
2018_580039,28664,Bus Station
2018_504011,24765,Sake Bar
2018_660984,32501,Supermarket
2018_852463,42282,Laundromat
2018_1332662,70564,Motorcycle Shop
2018_580896,28697,Train Station
2018_580896,28697,University
2018_1004406,50066,Chinese Restaurant
2018_1335089,70703,Japanese Restaurant
2018_1824134,104201,Train Station
2018_1824134,104201,Train Station
2018_1824134,104201,Train Station
2018_1824134,104201,Discount Store
2018_2983755,215153,Farmers Market
2018_1751511,99164,Rest Area
2018_1751511,99164,Chinese Restaurant
2018_1751511,99164,Spa
2018_1331203,70459,Convenience Store
2018_1331203,70459,Automotive Shop
2018_1331203,70459,Park
2018_1331203,70459,Train Station
2018_3811335,348682,City Hall
2018_1909203,109617,Bakery
2018_1816128,103621,BBQ Joint
2018_2387005,147806,Chinese Restaurant
2018_1824159,104201,Train Station
2018_1824159,104201,Train Station
2018_1824159,104201,Train Station
2018_1824159,104201,Rock Club
2018_3477595,293429,Train Station
2018_3477595,293429,Train Station
2018_2224322,133042,Platform
2018_1790544,101817,Train Station
2018_1790544,101817,Train Station
2018_2407624,149633,Train Station
2018_2528032,159484,Chinese Restaurant
2018_485892,23925,Train Station
2018_3696791,329348,Driving School
2018_3696791,329348,Fast Food Restaurant
2018_2202086,131525,Field
2018_3270228,258886,Train Station
2018_543231,26786,Supermarket
2018_688240,33753,Intersection
2018_3820549,350248,Noodle House
2018_1767958,100312,Shopping Mall
2018_2455179,153366,Train Station
2018_2455179,153366,Donburi Restaurant
2018_1503003,81397,Train Station
2018_398569,19522,Shopping Mall
2018_398569,19522,Shoe Store
2018_398569,19522,Automotive Shop
2018_398569,19522,Restaurant
2018_398569,19522,Rest Area
2018_501958,24664,Ramen Restaurant
2018_3785566,344217,Motorcycle Shop
2018_1925981,110854,Train Station
2018_1925981,110854,Arcade
2018_1925981,110854,Multiplex
2018_1925981,110854,Noodle House
2018_1388298,74188,Music Venue
2018_1065500,53205,Discount Store
2018_1065500,53205,Shopping Mall
2018_3016760,219567,Fast Food Restaurant
2018_1023522,51031,Shopping Mall
2018_543179,26786,Shopping Mall
2018_543179,26786,Miscellaneous Shop
2018_543179,26786,Record Shop
2018_543179,26786,Furniture / Home Store
2018_543179,26786,Grocery Store
2018_543179,26786,Fast Food Restaurant
2018_543179,26786,Dessert Shop
2018_1784999,101467,Smoke Shop
2018_1784999,101467,Shopping Plaza
2018_1784999,101467,Coffee Shop
2018_1784999,101467,BBQ Joint
2018_1784999,101467,Discount Store
2018_3888958,362611,Train Station
2018_845392,41902,Train Station
2018_1765827,100159,Supermarket
2018_2620286,169053,Convenience Store
2018_2620286,169053,Grilled Meat Restaurant
2018_2620286,169053,Farmers Market
2018_2620286,169053,Ice Cream Shop
2018_2176081,129860,Arcade
2018_1984800,115855,Home (private)
2018_1619218,88625,Shopping Mall
2018_395281,19379,Trail
2018_3712425,332026,Convenience Store
2018_2202084,131525,Field
2018_3773310,342180,Convenience Store
2018_3773310,342180,Convenience Store
2018_1909394,109621,Shopping Mall
2018_2054996,122097,Motorcycle Shop
2018_427382,20900,Train Station
2018_2289735,137935,Café
2018_2134128,127146,Shopping Mall
2018_1790570,101817,Train Station
2018_1790570,101817,Automotive Shop
2018_1516595,82164,Event Space
2018_602638,29796,Intersection
2018_602638,29796,Recycling Facility
2018_1909152,109617,Farmers Market
2018_711408,34903,Train Station
2018_711408,34903,Train Station
2018_711408,34903,Bus Station
2018_1453213,78286,Home (private)
2018_2325848,141146,Convenience Store
2018_3820557,350248,Shopping Mall
2018_3820557,350248,Bookstore
2018_3271945,259163,Ramen Restaurant
2018_3271945,259163,Noodle House
2018_1058985,52894,Shopping Mall
2018_2411750,149955,Train Station
2018_2429935,151480,Train Station
2018_1382773,73855,Bakery
2018_2257272,135393,Train Station
2018_1115829,55985,Train Station
2018_577366,28541,Train Station
2018_1453211,78286,Intersection
2018_503348,24741,Train Station
2018_3046901,223939,Fraternity House
2018_3046901,223939,Ramen Restaurant
2018_508217,24986,Shopping Mall
2018_2255894,135290,Convenience Store
2018_2190727,130777,Train Station
2018_3888940,362611,Train Station
2018_2796386,189937,Train Station
2018_2796386,189937,Sake Bar
2018_1522736,82522,Ramen Restaurant
2018_504023,24765,Shopping Mall
2018_504023,24765,Miscellaneous Shop
2018_504023,24765,Intersection
2018_504023,24765,Convenience Store
2018_504023,24765,Intersection
2018_504023,24765,Intersection
